2.965556e+08 1.007014e-03 6.801137e-15 6.861079e-26
2.931286e+08 1.007014e-03 7.021902e-15 7.462780e-26
2.896254e+08 1.007014e-03 7.474419e-15 8.865178e-26
2.839001e+08 1.007014e-03 7.785809e-15 9.929726e-26
2.802017e+08 1.007014e-03 8.005434e-15 1.343401e-25
2.713155e+08 1.007014e-03 1.004518e-14 1.156643e-23
2.618018e+08 1.007014e-03 4.276152e-14 5.508843e-21
2.478463e+08 1.007014e-03 1.691456e-12 1.698271e-18
2.158092e+08 1.007014e-03 5.398454e-11 1.959662e-16
1.376788e+08 1.007014e-03 9.262594e-10 8.795000e-15
4.528708e+07 1.007014e-03 4.179778e-09 8.213460e-14
1.105339e+07 1.007014e-03 1.081996e-08 5.338809e-13
2.675596e+06 1.007014e-03 1.991859e-08 1.664488e-12
2.962171e+08 1.002801e-03 6.789730e-15 6.880491e-26
2.904866e+08 1.002801e-03 7.077338e-15 7.874793e-26
2.860988e+08 1.002801e-03 7.516509e-15 1.003659e-25
2.801735e+08 1.002801e-03 8.104575e-15 1.671408e-25
2.783649e+08 1.002801e-03 1.092906e-14 3.883454e-24
2.713171e+08 1.002801e-03 9.305905e-14 1.416806e-21
2.393600e+08 1.002801e-03 4.049543e-12 5.155048e-19
1.270870e+08 1.002801e-03 1.445376e-10 1.291600e-16
3.157283e+07 1.002801e-03 1.966146e-09 7.987455e-15
6.464919e+06 1.002801e-03 5.792374e-09 4.468890e-14
1.479659e+06 1.002801e-03 7.821258e-09 7.668049e-14
3.596104e+05 1.002801e-03 9.088468e-09 1.315735e-13
9.129115e+04 1.002801e-03 1.163729e-08 2.556740e-13
2.973927e+08 1.000543e-03 6.733977e-15 6.802679e-26
2.940612e+08 1.000543e-03 7.259893e-15 9.094874e-26
2.841218e+08 1.000543e-03 8.306424e-15 1.416833e-25
2.785836e+08 1.000543e-03 9.524478e-15 2.200963e-25
2.750918e+08 1.000543e-03 1.141345e-14 1.491656e-24
2.689523e+08 1.000543e-03 2.038921e-14 4.815340e-22
2.572311e+08 1.000543e-03 3.592313e-13 1.741145e-19
2.061073e+08 1.000543e-03 1.528930e-11 2.728404e-17
8.900677e+07 1.000543e-03 4.191875e-10 2.508043e-15
1.960450e+07 1.000543e-03 3.954783e-09 4.690914e-14
4.455560e+06 1.000543e-03 1.017686e-08 1.825819e-13
1.149371e+06 1.000543e-03 1.680214e-08 5.204434e-13
3.223813e+05 1.000543e-03 1.799014e-08 5.705961e-13
2.964669e+08 9.952061e-04 6.697304e-15 6.790263e-26
2.902455e+08 9.952061e-04 6.924925e-15 7.299208e-26
2.832297e+08 9.952061e-04 7.213030e-15 8.823683e-26
2.809391e+08 9.952061e-04 7.548929e-15 1.464077e-25
2.782947e+08 9.952061e-04 9.854242e-15 1.805700e-24
2.704426e+08 9.952061e-04 1.081221e-13 5.135575e-22
2.364785e+08 9.952061e-04 4.256651e-12 1.489724e-19
1.238701e+08 9.952061e-04 8.123495e-11 2.445475e-17
2.748189e+07 9.952061e-04 3.462509e-10 7.724842e-16
4.247876e+06 9.952061e-04 1.849608e-09 2.510755e-14
7.408006e+05 9.952061e-04 1.268669e-08 5.852525e-13
1.664530e+05 9.952061e-04 4.211310e-08 3.746675e-12
5.190982e+04 9.952061e-04 6.683001e-08 7.622638e-12
2.977147e+08 1.001660e-03 6.741725e-15 6.806525e-26
2.962642e+08 1.001660e-03 7.007565e-15 8.251863e-26
2.912931e+08 1.001660e-03 7.823572e-15 1.444326e-25
2.898788e+08 1.001660e-03 8.292427e-15 2.188433e-25
2.881708e+08 1.001660e-03 1.038708e-14 8.054850e-25
2.714828e+08 1.001660e-03 4.476120e-14 5.886190e-23
2.295002e+08 1.001660e-03 1.164713e-12 1.589913e-20
1.105110e+08 1.001660e-03 2.604942e-11 5.276804e-18
2.198199e+07 1.001660e-03 4.634851e-10 6.595177e-16
3.793511e+06 1.001660e-03 3.181984e-09 2.449085e-14
7.947955e+05 1.001660e-03 1.365515e-08 3.778122e-13
2.066183e+05 1.001660e-03 2.519163e-08 1.062414e-12
6.114725e+04 1.001660e-03 3.145694e-08 1.511392e-12
2.977014e+08 9.977944e-04 6.712897e-15 6.810366e-26
2.937703e+08 9.977944e-04 7.147394e-15 8.568868e-26
2.920748e+08 9.977944e-04 7.331213e-15 9.250557e-26
2.844242e+08 9.977944e-04 7.930895e-15 1.215129e-25
2.778010e+08 9.977944e-04 9.000763e-15 2.709673e-25
2.685194e+08 9.977944e-04 1.524734e-14 2.286660e-23
2.607390e+08 9.977944e-04 2.902689e-13 1.013561e-20
2.333468e+08 9.977944e-04 1.447259e-11 3.786809e-18
1.434273e+08 9.977944e-04 3.228973e-10 3.822532e-16
4.511378e+07 9.977944e-04 3.669371e-09 1.898943e-14
1.152552e+07 9.977944e-04 9.266883e-09 1.380030e-13
2.958462e+06 9.977944e-04 1.294543e-08 2.782859e-13
8.144740e+05 9.977944e-04 2.159352e-08 8.498622e-13
2.968213e+08 9.975851e-04 6.727854e-15 6.810686e-26
2.903930e+08 9.975851e-04 7.035020e-15 7.568781e-26
2.829784e+08 9.975851e-04 7.376194e-15 8.517224e-26
2.806458e+08 9.975851e-04 7.621423e-15 9.789713e-26
2.762177e+08 9.975851e-04 8.687317e-15 4.103956e-25
2.658375e+08 9.975851e-04 1.872852e-14 8.829901e-23
2.546502e+08 9.975851e-04 5.726807e-13 4.243925e-20
2.335950e+08 9.975851e-04 2.808974e-11 1.427762e-17
1.618517e+08 9.975851e-04 5.871888e-10 1.246531e-15
6.133944e+07 9.975851e-04 3.288921e-09 2.153481e-14
1.647525e+07 9.975851e-04 7.500940e-09 9.245524e-14
4.241704e+06 9.975851e-04 1.468051e-08 3.873585e-13
1.224405e+06 9.975851e-04 2.243100e-08 7.674141e-13
2.985308e+08 1.011188e-03 6.815419e-15 6.866834e-26
2.951466e+08 1.011188e-03 7.170968e-15 8.166037e-26
2.917958e+08 1.011188e-03 7.819776e-15 1.115752e-25
2.887247e+08 1.011188e-03 8.791814e-15 1.722173e-25
2.837027e+08 1.011188e-03 1.053524e-14 3.136915e-25
2.743233e+08 1.011188e-03 1.525676e-14 4.234871e-24
2.677099e+08 1.011188e-03 6.013150e-14 1.800715e-21
2.413055e+08 1.011188e-03 2.740742e-12 8.613108e-19
1.661566e+08 1.011188e-03 1.154312e-10 1.997046e-16
5.699663e+07 1.011188e-03 1.533510e-09 8.416200e-15
1.232017e+07 1.011188e-03 5.781059e-09 6.826237e-14
2.871668e+06 1.011188e-03 1.557108e-08 4.497670e-13
7.844177e+05 1.011188e-03 2.257495e-08 8.431233e-13
2.953610e+08 9.942998e-04 6.727605e-15 6.823868e-26
2.937094e+08 9.942998e-04 7.089861e-15 8.326509e-26
2.837080e+08 9.942998e-04 8.457929e-15 1.365450e-25
2.794157e+08 9.942998e-04 9.332992e-15 1.895109e-25
2.709617e+08 9.942998e-04 1.048730e-14 3.147422e-25
2.628968e+08 9.942998e-04 1.634996e-14 1.026628e-23
2.491358e+08 9.942998e-04 8.204581e-14 4.150023e-21
2.184271e+08 9.942998e-04 3.578848e-12 1.588117e-18
1.263948e+08 9.942998e-04 1.279024e-10 2.870310e-16
3.420934e+07 9.942998e-04 2.001706e-09 1.632272e-14
6.982613e+06 9.942998e-04 8.971692e-09 1.559403e-13
1.737286e+06 9.942998e-04 2.485011e-08 9.065360e-13
5.401556e+05 9.942998e-04 3.287770e-08 1.344677e-12
2.959056e+08 9.941230e-04 6.695911e-15 6.774287e-26
2.903386e+08 9.941230e-04 6.821427e-15 7.217308e-26
2.759270e+08 9.941230e-04 7.322222e-15 8.522749e-26
2.714154e+08 9.941230e-04 8.120510e-15 1.628245e-25
2.685735e+08 9.941230e-04 1.123759e-14 2.235024e-23
2.613223e+08 9.941230e-04 1.732189e-13 1.103126e-20
2.478515e+08 9.941230e-04 8.638699e-12 4.220360e-18
1.997766e+08 9.941230e-04 2.512367e-10 6.411272e-16
9.311841e+07 9.941230e-04 2.565807e-09 2.156920e-14
2.659467e+07 9.941230e-04 1.166404e-08 2.139336e-13
7.460021e+06 9.941230e-04 2.472667e-08 7.819607e-13
2.433797e+06 9.941230e-04 3.919066e-08 1.979236e-12
8.763177e+05 9.941230e-04 4.119719e-08 2.099673e-12
2.967456e+08 9.985593e-04 6.740167e-15 6.829192e-26
2.915330e+08 9.985593e-04 6.963688e-15 7.685977e-26
2.878436e+08 9.985593e-04 7.430827e-15 9.537749e-26
2.852521e+08 9.985593e-04 7.924253e-15 1.277475e-25
2.761833e+08 9.985593e-04 8.718273e-15 1.936882e-25
2.706657e+08 9.985593e-04 1.053993e-14 1.205238e-24
2.626167e+08 9.985593e-04 7.919524e-14 4.683530e-22
2.339540e+08 9.985593e-04 2.936982e-12 1.649056e-19
1.282671e+08 9.985593e-04 6.439490e-11 3.707312e-17
2.945037e+07 9.985593e-04 5.260688e-10 4.333760e-15
4.731521e+06 9.985593e-04 2.581936e-09 5.967128e-14
8.556021e+05 9.985593e-04 8.114781e-09 2.723223e-13
2.002636e+05 9.985593e-04 2.893727e-08 2.358443e-12
2.957560e+08 9.958443e-04 6.719192e-15 6.822947e-26
2.937172e+08 9.958443e-04 6.857560e-15 7.257397e-26
2.913172e+08 9.958443e-04 7.008614e-15 7.881660e-26
2.897015e+08 9.958443e-04 7.256054e-15 9.237760e-26
2.850866e+08 9.958443e-04 7.814558e-15 1.295666e-25
2.742612e+08 9.958443e-04 8.968926e-15 1.015339e-24
2.710979e+08 9.958443e-04 2.888681e-14 3.267166e-22
2.526485e+08 9.958443e-04 1.316458e-12 1.513179e-19
1.931880e+08 9.958443e-04 5.535341e-11 3.305629e-17
7.658390e+07 9.958443e-04 7.501659e-10 1.768079e-15
1.721472e+07 9.958443e-04 2.986468e-09 1.994645e-14
3.827068e+06 9.958443e-04 6.028110e-09 7.901326e-14
