  199
4.650749e+03 4.926243e+03 5.218010e+03 5.527187e+03 5.854489e+03 6.201336e+03 6.568606e+03 6.957730e+03 7.369835e+03 7.806166e+03 8.268569e+03 8.758140e+03 9.276834e+03 9.826235e+03 1.040836e+04 1.102450e+04 1.167711e+04 1.236875e+04 1.310134e+04 1.387695e+04 1.469793e+04 1.556803e+04 1.649025e+04 1.746630e+04 1.849967e+04 1.959484e+04 2.075496e+04 2.198191e+04 2.328326e+04 2.466140e+04 2.612125e+04 2.766532e+04 2.930108e+04 3.103594e+04 3.287178e+04 3.481307e+04 3.687045e+04 3.905283e+04 4.136073e+04 4.380416e+04 4.639344e+04 4.913768e+04 5.203922e+04 5.511359e+04 5.836837e+04 6.181598e+04 6.546066e+04 6.932654e+04 7.340550e+04 7.774551e+04 8.231543e+04 8.717116e+04 9.232345e+04 9.776662e+04 1.035099e+05 1.096074e+05 1.160549e+05 1.229028e+05 1.301071e+05 1.377390e+05 1.458519e+05 1.544310e+05 1.634338e+05 1.730802e+05 1.831460e+05 1.939093e+05 2.053565e+05 2.173007e+05 2.300553e+05 2.433648e+05 2.576436e+05 2.727489e+05 2.883921e+05 3.052103e+05 3.230093e+05 3.417718e+05 3.618056e+05 3.823068e+05 4.047799e+05 4.280146e+05 4.527090e+05 4.787749e+05 5.066838e+05 5.348901e+05 5.659214e+05 5.983621e+05 6.318091e+05 6.676916e+05 7.057611e+05 7.452766e+05 7.884762e+05 8.334257e+05 8.795219e+05 9.278875e+05 9.788655e+05 1.033268e+06 1.090705e+06 1.150763e+06 1.213347e+06 1.279901e+06 1.352943e+06 1.422045e+06 1.500424e+06 1.582266e+06 1.660529e+06 1.744947e+06 1.842748e+06 1.932532e+06 2.032027e+06 2.133978e+06 2.237180e+06 2.351743e+06 2.482072e+06 2.588532e+06 2.720398e+06 2.846856e+06 2.969878e+06 3.125979e+06 3.246752e+06 3.374092e+06 3.566479e+06 3.671247e+06 3.831203e+06 4.007144e+06 4.134779e+06 4.352357e+06 4.506304e+06 4.577113e+06 4.773728e+06 4.987274e+06 5.149730e+06 5.254320e+06 5.382737e+06 5.440035e+06 5.722935e+06 5.753797e+06 5.909385e+06 5.982506e+06 5.967542e+06 6.270091e+06 6.114725e+06 6.182307e+06 6.361569e+06 6.424006e+06 6.166717e+06 6.077138e+06 6.222761e+06 6.232096e+06 5.928389e+06 5.734866e+06 5.726556e+06 5.516720e+06 5.475146e+06 5.229023e+06 4.938912e+06 4.390090e+06 4.451752e+06 4.118129e+06 3.677891e+06 3.504240e+06 3.180647e+06 2.646293e+06 2.575119e+06 2.147091e+06 2.061304e+06 1.635649e+06 1.342072e+06 1.197221e+06 1.062697e+06 9.132080e+05 6.941367e+05 5.324745e+05 4.589579e+05 3.186454e+05 2.335120e+05 2.032580e+05 1.170541e+05 7.292539e+04 5.559979e+04 4.184575e+04 2.267398e+04 1.346089e+04 8.168248e+03 4.803520e+03 3.066650e+03 1.504562e+03 9.005130e+02 6.344390e+02 3.665168e+02 1.311584e+02 4.879120e+01 3.094192e+01 1.160259e+01 5.987441e+00 2.317325e+00 6.245699e-01 9.628413e-02 7.799629e-02 1.940788e-02
9.146047e-16 9.692676e-16 1.053578e-15 1.059601e-15 1.177148e-15 1.206351e-15 1.299889e-15 1.343722e-15 1.419575e-15 1.574528e-15 1.632123e-15 1.775476e-15 1.869408e-15 1.967631e-15 2.004087e-15 2.187288e-15 2.370344e-15 2.442053e-15 2.521694e-15 2.689846e-15 2.983371e-15 3.158181e-15 3.208567e-15 3.412860e-15 3.698450e-15 3.871425e-15 4.024832e-15 4.462955e-15 4.631123e-15 4.833888e-15 5.018401e-15 5.469393e-15 5.873980e-15 6.019397e-15 6.342192e-15 6.970200e-15 7.465547e-15 7.666427e-15 8.165897e-15 8.731244e-15 9.187109e-15 9.512410e-15 1.016290e-14 1.072189e-14 1.135130e-14 1.194713e-14 1.288107e-14 1.350845e-14 1.483476e-14 1.524785e-14 1.675347e-14 1.759484e-14 1.806649e-14 1.900853e-14 2.062901e-14 2.172849e-14 2.309691e-14 2.388685e-14 2.590943e-14 2.780433e-14 2.892722e-14 3.030530e-14 3.335095e-14 3.408418e-14 3.757382e-14 3.911753e-14 3.981620e-14 4.328767e-14 4.506319e-14 4.951974e-14 5.136897e-14 5.335752e-14 5.940652e-14 6.238724e-14 6.536776e-14 6.908210e-14 7.110620e-14 7.935511e-14 8.085300e-14 8.675173e-14 9.171287e-14 9.704844e-14 1.001078e-13 1.115315e-13 1.154762e-13 1.216208e-13 1.323128e-13 1.401483e-13 1.472716e-13 1.576691e-13 1.617723e-13 1.689227e-13 1.814926e-13 1.950799e-13 2.088292e-13 2.205458e-13 2.322249e-13 2.455802e-13 2.611022e-13 2.751350e-13 2.820928e-13 3.082079e-13 3.213901e-13 3.364001e-13 3.676874e-13 3.945639e-13 4.047748e-13 4.384393e-13 4.632439e-13 4.922548e-13 5.270816e-13 5.527683e-13 5.649917e-13 6.174425e-13 6.439831e-13 6.848449e-13 7.362565e-13 7.576109e-13 8.238415e-13 8.881722e-13 8.952890e-13 9.916910e-13 1.041950e-12 1.084622e-12 1.172929e-12 1.194091e-12 1.270928e-12 1.412348e-12 1.464590e-12 1.511096e-12 1.597046e-12 1.723253e-12 1.835849e-12 1.994125e-12 2.017266e-12 2.193097e-12 2.297150e-12 2.449666e-12 2.652056e-12 2.679377e-12 2.957868e-12 3.114785e-12 3.212430e-12 3.373475e-12 3.705147e-12 3.948400e-12 4.062567e-12 4.251468e-12 4.613750e-12 4.919521e-12 5.118359e-12 5.438089e-12 5.657527e-12 6.006447e-12 6.392715e-12 6.983552e-12 7.130509e-12 7.586923e-12 8.161804e-12 8.518714e-12 9.039112e-12 9.852758e-12 1.013857e-11 1.094500e-11 1.127633e-11 1.224959e-11 1.311007e-11 1.368884e-11 1.428438e-11 1.498912e-11 1.610725e-11 1.719451e-11 1.788906e-11 1.931240e-11 2.055367e-11 2.121514e-11 2.326839e-11 2.505669e-11 2.616458e-11 2.731605e-11 2.957460e-11 3.152540e-11 3.340242e-11 3.538514e-11 3.709110e-11 3.968427e-11 4.160765e-11 4.298160e-11 4.502427e-11 4.868062e-11 5.220631e-11 5.393476e-11 5.743359e-11 5.985653e-11 6.324878e-11 6.786022e-11 7.435392e-11 7.525758e-11 8.013814e-11
  199
4.650749e+03 4.926243e+03 5.218010e+03 5.527187e+03 5.854489e+03 6.201336e+03 6.568606e+03 6.957730e+03 7.369835e+03 7.806166e+03 8.268569e+03 8.758140e+03 9.276834e+03 9.826235e+03 1.040836e+04 1.102450e+04 1.167711e+04 1.236875e+04 1.310134e+04 1.387695e+04 1.469793e+04 1.556803e+04 1.649025e+04 1.746630e+04 1.849967e+04 1.959484e+04 2.075496e+04 2.198191e+04 2.328326e+04 2.466140e+04 2.612125e+04 2.766532e+04 2.930108e+04 3.103594e+04 3.287178e+04 3.481307e+04 3.687045e+04 3.905283e+04 4.136073e+04 4.380416e+04 4.639344e+04 4.913768e+04 5.203922e+04 5.511359e+04 5.836837e+04 6.181598e+04 6.546066e+04 6.932654e+04 7.340550e+04 7.774551e+04 8.231543e+04 8.717116e+04 9.232345e+04 9.776662e+04 1.035099e+05 1.096074e+05 1.160549e+05 1.229028e+05 1.301071e+05 1.377390e+05 1.458519e+05 1.544310e+05 1.634338e+05 1.730802e+05 1.831460e+05 1.939093e+05 2.053565e+05 2.173007e+05 2.300553e+05 2.433648e+05 2.576436e+05 2.727489e+05 2.883921e+05 3.052103e+05 3.230093e+05 3.417718e+05 3.618056e+05 3.823068e+05 4.047799e+05 4.280146e+05 4.527090e+05 4.787749e+05 5.066838e+05 5.348901e+05 5.659214e+05 5.983621e+05 6.318091e+05 6.676916e+05 7.057611e+05 7.452766e+05 7.884762e+05 8.334141e+05 8.660611e+05 9.278875e+05 9.788655e+05 1.033268e+06 1.090705e+06 1.150763e+06 1.213347e+06 1.279770e+06 1.352943e+06 1.422045e+06 1.500424e+06 1.582266e+06 1.660529e+06 1.744947e+06 1.842748e+06 1.932532e+06 2.032027e+06 2.133978e+06 2.237179e+06 2.337382e+06 2.482072e+06 2.588532e+06 2.720398e+06 2.846856e+06 2.956417e+06 3.125979e+06 3.241948e+06 3.374092e+06 3.566448e+06 3.657786e+06 3.831203e+06 4.007132e+06 4.133113e+06 4.352356e+06 4.504503e+06 4.575600e+06 1.134123e+06 4.986356e+06 5.148829e+06 5.253941e+06 5.368641e+06 5.439400e+06 5.722934e+06 5.739958e+06 5.909018e+06 5.982453e+06 5.962080e+06 6.191431e+06 6.092018e+06 6.179206e+06 5.448361e+06 6.367764e+06 6.166668e+06 6.077104e+06 6.221239e+06 6.231455e+06 5.923571e+06 5.733313e+06 5.725288e+06 5.515178e+06 5.473611e+06 5.173371e+06 4.934060e+06 4.389407e+06 4.451353e+06 4.117996e+06 3.677256e+06 3.502686e+06 3.180647e+06 2.645659e+06 2.575107e+06 2.147029e+06 2.061272e+06 1.635648e+06 1.341706e+06 1.197221e+06 1.062697e+06 9.132079e+05 6.941367e+05 5.276710e+05 4.589579e+05 3.186454e+05 2.335120e+05 2.032580e+05 1.170541e+05 7.292539e+04 5.559979e+04 4.184575e+04 2.267398e+04 1.346089e+04 8.168248e+03 4.803520e+03 3.066650e+03 1.504562e+03 9.005130e+02 6.344390e+02 3.665168e+02 1.311584e+02 4.879120e+01 3.094192e+01 1.160259e+01 5.987441e+00 2.317325e+00 6.245699e-01 9.628413e-02 7.799629e-02 1.940788e-02
9.146047e-16 9.692676e-16 1.053578e-15 1.059601e-15 1.177148e-15 1.206351e-15 1.299889e-15 1.343722e-15 1.419575e-15 1.574528e-15 1.632123e-15 1.775476e-15 1.869408e-15 1.967631e-15 2.004087e-15 2.187288e-15 2.370344e-15 2.442053e-15 2.521694e-15 2.689846e-15 2.983371e-15 3.158181e-15 3.208567e-15 3.412860e-15 3.698450e-15 3.871425e-15 4.024832e-15 4.462955e-15 4.631123e-15 4.833888e-15 5.018401e-15 5.469393e-15 5.873980e-15 6.019397e-15 6.342192e-15 6.970200e-15 7.465547e-15 7.666427e-15 8.165897e-15 8.731244e-15 9.187109e-15 9.512410e-15 1.016290e-14 1.072189e-14 1.135130e-14 1.194713e-14 1.288107e-14 1.350845e-14 1.483476e-14 1.524785e-14 1.675347e-14 1.759484e-14 1.806649e-14 1.900853e-14 2.062901e-14 2.172849e-14 2.309691e-14 2.388685e-14 2.590943e-14 2.780433e-14 2.892722e-14 3.030530e-14 3.335095e-14 3.408418e-14 3.757382e-14 3.911753e-14 3.981620e-14 4.328767e-14 4.506319e-14 4.951974e-14 5.136897e-14 5.335752e-14 5.940652e-14 6.238724e-14 6.536776e-14 6.908210e-14 7.110620e-14 7.935511e-14 8.085300e-14 8.675173e-14 9.171287e-14 9.704844e-14 1.001078e-13 1.115315e-13 1.154762e-13 1.216208e-13 1.323128e-13 1.401483e-13 1.472716e-13 1.576691e-13 1.617723e-13 1.689227e-13 1.814926e-13 1.950799e-13 2.088292e-13 2.205458e-13 2.322249e-13 2.455802e-13 2.611022e-13 2.751350e-13 2.820928e-13 3.082079e-13 3.213901e-13 3.364001e-13 3.676874e-13 3.945639e-13 4.047748e-13 4.384393e-13 4.632439e-13 4.922548e-13 5.270816e-13 5.527683e-13 5.649917e-13 6.174425e-13 6.439831e-13 6.848449e-13 7.362565e-13 7.576109e-13 8.238415e-13 8.881722e-13 8.952890e-13 9.916910e-13 1.041950e-12 1.084622e-12 1.172929e-12 1.194091e-12 1.270928e-12 1.412348e-12 1.464590e-12 1.511096e-12 1.597046e-12 1.723253e-12 1.835849e-12 1.994125e-12 2.017266e-12 2.193097e-12 2.297150e-12 2.449666e-12 2.652056e-12 2.679377e-12 2.957868e-12 3.114785e-12 3.212430e-12 3.373475e-12 3.705147e-12 3.948400e-12 4.062567e-12 4.251468e-12 4.613750e-12 4.919521e-12 5.118359e-12 5.438089e-12 5.657527e-12 6.006447e-12 6.392715e-12 6.983552e-12 7.130509e-12 7.586923e-12 8.161804e-12 8.518714e-12 1.050370e-11 9.852758e-12 1.013857e-11 1.094500e-11 1.127633e-11 1.224959e-11 1.311007e-11 1.368884e-11 1.428438e-11 1.820155e-11 1.610725e-11 1.719451e-11 1.935365e-11 1.931240e-11 2.055367e-11 2.121514e-11 2.326839e-11 2.773606e-11 3.554450e-11 2.731605e-11 3.253247e-11 3.801655e-11 3.340242e-11 6.974140e-11 4.020589e-11 6.403551e-11 6.243860e-11 8.891714e-11 7.659671e-11 5.771561e-11 8.478936e-11 1.165433e-10 1.008559e-10 8.941308e-11 1.114074e-10 1.015196e-10 2.146534e-10 2.742006e-10 1.515654e-10
  199
4.650749e+03 4.926243e+03 5.217914e+03 5.527187e+03 5.854489e+03 6.201336e+03 6.568606e+03 6.957730e+03 7.369835e+03 7.806166e+03 8.268569e+03 8.758140e+03 9.276738e+03 9.826235e+03 1.040836e+04 1.102450e+04 1.167711e+04 1.236875e+04 1.310134e+04 1.387695e+04 1.469793e+04 1.556803e+04 1.649025e+04 1.746630e+04 1.849967e+04 1.959484e+04 2.075496e+04 2.198191e+04 2.328326e+04 2.466140e+04 2.612125e+04 2.766532e+04 2.930098e+04 3.103594e+04 3.287163e+04 3.481307e+04 3.687045e+04 3.905276e+04 4.136063e+04 4.380406e+04 4.639344e+04 4.913750e+04 5.203922e+04 5.511359e+04 5.836837e+04 6.181591e+04 6.546059e+04 6.932646e+04 7.340550e+04 7.774551e+04 8.231533e+04 8.717108e+04 9.232329e+04 9.776642e+04 1.035099e+05 1.096073e+05 1.160548e+05 1.229027e+05 1.301070e+05 1.377389e+05 1.458519e+05 1.544310e+05 1.634335e+05 1.730801e+05 1.831457e+05 1.939092e+05 2.053564e+05 2.173006e+05 2.300526e+05 2.433647e+05 2.576433e+05 2.727489e+05 2.883915e+05 3.052101e+05 3.230090e+05 3.417713e+05 3.618052e+05 3.823066e+05 4.047794e+05 4.280142e+05 4.527086e+05 4.787746e+05 5.066833e+05 5.348898e+05 5.659210e+05 5.983613e+05 6.318084e+05 6.676910e+05 7.057608e+05 7.452760e+05 7.884691e+05 8.334130e+05 8.660604e+05 9.278869e+05 9.788650e+05 1.033267e+06 1.090698e+06 1.145959e+06 1.212663e+06 1.279769e+06 1.352911e+06 1.422043e+06 1.495620e+06 1.582264e+06 1.660365e+06 1.744945e+06 1.842746e+06 1.932530e+06 2.031994e+06 2.133934e+06 2.237163e+06 2.337349e+06 2.477165e+06 2.586939e+06 2.720024e+06 2.837733e+06 2.839210e+06 3.125158e+06 3.237110e+06 3.373707e+06 3.566395e+06 2.590215e+06 3.830602e+06 4.002253e+06 4.120072e+06 4.335157e+06 4.504296e+06 4.574493e+06 1.134121e+06 4.981052e+06 5.125336e+06 5.239782e+06 4.882841e+06 5.424785e+06 5.720974e+06 5.738492e+06 3.747478e+06 5.980996e+06 5.928902e+06 2.611760e+06 6.082313e+06 6.163107e+06 5.440226e+06 6.357877e+06 6.165529e+06 5.009406e+06 6.213714e+06 6.215309e+06 5.913756e+06 5.704648e+06 5.713925e+06 5.509669e+06 5.463305e+06 5.169484e+06 4.908113e+06 4.387765e+06 4.450315e+06 3.999328e+06 3.672087e+06 3.501737e+06 2.193618e+06 2.635903e+06 2.574992e+06 2.142217e+06 2.055723e+06 1.635635e+06 1.341611e+06 1.191768e+06 1.062060e+06 9.130976e+05 6.940022e+05 5.219656e+05 4.589266e+05 3.138417e+05 2.335095e+05 2.032439e+05 1.170540e+05 7.292532e+04 5.559964e+04 4.184575e+04 2.267398e+04 1.345850e+04 8.168248e+03 4.803424e+03 3.066650e+03 1.504562e+03 9.005130e+02 6.344390e+02 3.665168e+02 1.311584e+02 4.879120e+01 3.094192e+01 1.160259e+01 5.987441e+00 2.317325e+00 6.245699e-01 9.628413e-02 7.799629e-02 1.940788e-02
9.146047e-16 9.692676e-16 1.053578e-15 1.059601e-15 1.177148e-15 1.206351e-15 1.299889e-15 1.343722e-15 1.419575e-15 1.574528e-15 1.632123e-15 1.775476e-15 1.869408e-15 1.967631e-15 2.004087e-15 2.187288e-15 2.370344e-15 2.442053e-15 2.521694e-15 2.689846e-15 2.983371e-15 3.158181e-15 3.208567e-15 3.412860e-15 3.698450e-15 3.871425e-15 4.024832e-15 4.462955e-15 4.631123e-15 4.833888e-15 5.018401e-15 5.469393e-15 5.873980e-15 6.019397e-15 6.342192e-15 6.970200e-15 7.465547e-15 7.666427e-15 8.165897e-15 8.731244e-15 9.187109e-15 9.512410e-15 1.016290e-14 1.072189e-14 1.135130e-14 1.194713e-14 1.288107e-14 1.350845e-14 1.483476e-14 1.524785e-14 1.675347e-14 1.759484e-14 1.806649e-14 1.900853e-14 2.062901e-14 2.172849e-14 2.309691e-14 2.388685e-14 2.590943e-14 2.780433e-14 2.892722e-14 3.030530e-14 3.335095e-14 3.408418e-14 3.757382e-14 3.911753e-14 3.981620e-14 4.328767e-14 4.506319e-14 4.951974e-14 5.136897e-14 5.335752e-14 5.940652e-14 6.238724e-14 6.536776e-14 6.908210e-14 7.110620e-14 7.935511e-14 8.085300e-14 8.675173e-14 9.171287e-14 9.704844e-14 1.001078e-13 1.115315e-13 1.154762e-13 1.216208e-13 1.323128e-13 1.401483e-13 1.472716e-13 1.576691e-13 1.617723e-13 1.689227e-13 1.814926e-13 1.950799e-13 2.088292e-13 2.205458e-13 2.322249e-13 2.455802e-13 2.611022e-13 2.751350e-13 2.820928e-13 3.082079e-13 3.213901e-13 3.364001e-13 3.676874e-13 3.945639e-13 4.047748e-13 4.384393e-13 4.632439e-13 4.922548e-13 5.270816e-13 5.527683e-13 5.649917e-13 6.174425e-13 6.439831e-13 6.848449e-13 7.362565e-13 7.576109e-13 8.238415e-13 8.881722e-13 8.952890e-13 9.916910e-13 1.041950e-12 1.084622e-12 1.172929e-12 1.194091e-12 1.270928e-12 1.412348e-12 1.464590e-12 1.511096e-12 1.597046e-12 1.723253e-12 1.835849e-12 1.994125e-12 2.017266e-12 2.193097e-12 2.297150e-12 2.449666e-12 2.652056e-12 2.679377e-12 2.957868e-12 3.114785e-12 3.212430e-12 3.373475e-12 3.705147e-12 3.948400e-12 4.062567e-12 4.251468e-12 4.613750e-12 4.919521e-12 5.118359e-12 5.438089e-12 5.657527e-12 6.006447e-12 6.392715e-12 6.983552e-12 7.130509e-12 7.586923e-12 8.161804e-12 1.119809e-11 1.050370e-11 9.852758e-12 1.013857e-11 1.324215e-11 1.127633e-11 1.224959e-11 1.311007e-11 1.368884e-11 1.922447e-11 2.870526e-11 1.610725e-11 1.719451e-11 2.118950e-11 1.931240e-11 2.055367e-11 2.121514e-11 3.159157e-11 4.091914e-11 3.554450e-11 2.731605e-11 4.170109e-11 4.157565e-11 3.526019e-11 3.262357e-10 5.126061e-11 8.961213e-11 1.185053e-10 1.877368e-10 1.209702e-10 1.248607e-10 4.011318e-10 4.330873e-10 3.297016e-10 1.616769e-10 5.305714e-10 3.095474e-10 4.564145e-09 8.141073e-09 4.377662e-10
  199
4.650496e+03 4.926069e+03 5.186624e+03 5.494804e+03 5.792449e+03 6.198418e+03 6.568257e+03 3.890593e+03 4.303029e+03 4.739089e+03 8.268299e+03 8.757558e+03 9.276155e+03 9.825519e+03 1.040751e+04 1.096205e+04 1.167633e+04 1.109906e+04 1.306717e+04 1.387415e+04 1.466609e+04 1.553579e+04 1.645870e+04 1.746488e+04 1.538102e+04 1.956233e+04 2.070472e+04 2.196856e+04 2.138586e+04 2.148229e+04 2.123488e+04 2.686728e+04 2.929336e+04 2.916658e+04 3.104851e+04 3.412577e+04 3.312534e+04 3.893704e+04 4.135576e+04 4.370974e+04 4.639072e+04 4.906227e+04 5.192424e+04 5.510962e+04 5.348859e+04 6.001096e+04 6.367439e+04 6.922294e+04 5.898398e+04 7.450282e+04 8.219811e+04 8.707123e+04 8.001768e+04 9.240136e+04 9.991886e+04 1.078633e+05 1.111132e+05 1.148666e+05 1.250753e+05 1.297334e+05 1.426580e+05 1.494131e+05 1.594966e+05 1.674012e+05 1.655018e+05 1.841225e+05 1.972739e+05 2.057554e+05 2.243224e+05 2.317310e+05 2.521413e+05 2.519386e+05 2.833635e+05 2.983210e+05 3.105668e+05 3.279063e+05 3.440800e+05 3.655509e+05 3.822583e+05 4.065399e+05 4.337650e+05 4.593790e+05 4.710959e+05 5.147362e+05 5.302689e+05 5.710304e+05 6.039183e+05 6.462946e+05 6.669969e+05 7.130102e+05 7.586040e+05 8.107136e+05 8.232758e+05 8.949050e+05 9.353823e+05 9.931347e+05 1.033603e+06 1.099959e+06 1.169880e+06 1.220741e+06 1.298790e+06 1.371265e+06 1.428081e+06 1.515702e+06 1.599929e+06 1.670365e+06 1.760622e+06 1.841398e+06 1.948545e+06 2.037213e+06 2.151248e+06 2.213274e+06 2.302725e+06 2.463204e+06 2.615521e+06 2.705268e+06 2.715809e+06 2.978906e+06 1.039973e+06 3.238566e+06 3.424264e+06 2.280150e+06 3.649695e+06 3.830627e+06 3.953205e+06 3.860091e+06 4.295446e+06 4.280296e+06 1.080183e+06 4.750914e+06 4.871816e+06 2.954795e+06 4.638930e+06 5.167730e+06 5.437144e+06 5.452530e+06 3.577831e+06 3.565100e+06 5.156908e+06 2.500091e+06 5.808789e+06 5.852814e+06 5.179831e+06 4.944307e+06 5.408417e+06 4.771869e+06 5.923005e+06 5.933422e+06 4.339798e+06 5.432151e+06 5.437515e+06 5.150211e+06 5.211666e+06 4.903360e+06 4.676240e+06 4.170308e+06 4.232507e+06 3.780640e+06 1.728386e+06 3.325721e+06 2.093842e+06 2.503905e+06 2.380732e+06 2.054519e+06 1.946907e+06 1.549965e+06 1.282889e+06 1.134531e+06 1.008125e+06 8.727841e+05 6.703440e+05 4.950449e+05 4.320632e+05 2.966887e+05 2.296929e+05 1.893952e+05 1.028732e+05 6.622552e+04 5.457939e+04 4.175779e+04 1.786835e+04 1.342493e+04 8.167197e+03 1.736521e+03 3.066398e+03 1.503859e+03 9.003387e+02 6.344390e+02 3.665168e+02 1.311584e+02 4.879120e+01 3.094192e+01 1.160259e+01 5.987441e+00 2.317325e+00 6.245699e-01 9.628413e-02 7.799629e-02 1.940788e-02
